project_slug,cve_id,github_username,github_repository_name,commit,file,class,class_start,class_end,method,method_start,method_end,signature
codecentric__spring-boot-admin_CVE-2022-46166_2.6.9,CVE-2022-46166,codecentric,spring-boot-admin,c14c3ec12533f71f84de9ce3ce5ceb7991975f75,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/notify/PagerdutyNotifier.java,PagerdutyNotifier,45,193,setClientUrl,130,138,""
codecentric__spring-boot-admin_CVE-2022-46166_2.6.9,CVE-2022-46166,codecentric,spring-boot-admin,c14c3ec12533f71f84de9ce3ce5ceb7991975f75,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/notify/PagerdutyNotifier.java,PagerdutyNotifier,45,193,setServiceKey,130,138,""
codecentric__spring-boot-admin_CVE-2022-46166_2.6.9,CVE-2022-46166,codecentric,spring-boot-admin,c14c3ec12533f71f84de9ce3ce5ceb7991975f75,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/notify/PagerdutyNotifier.java,PagerdutyNotifier,45,193,setDescription,130,138,""
codecentric__spring-boot-admin_CVE-2022-46166_2.6.9,CVE-2022-46166,codecentric,spring-boot-admin,c14c3ec12533f71f84de9ce3ce5ceb7991975f75,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/notify/SlackNotifier.java,SlackNotifier,48,186,getText,126,133,"String getText(InstanceEvent,Instance)"
codecentric__spring-boot-admin_CVE-2022-46166_2.6.9,CVE-2022-46166,codecentric,spring-boot-admin,c14c3ec12533f71f84de9ce3ce5ceb7991975f75,spring-boot-admin-server/src/main/java/de/codecentric/boot/admin/server/notify/TelegramNotifier.java,TelegramNotifier,39,161,getText,105,112,"String getText(InstanceEvent,Instance)"
codehaus-plexus__plexus-archiver_CVE-2018-1002200_3.5,CVE-2018-1002200,codehaus-plexus,plexus-archiver,f8f4233508193b70df33759ae9dc6154d69c2ea8,src/main/java/org/codehaus/plexus/archiver/AbstractUnArchiver.java,AbstractUnArchiver,41,303,extractFile,303,359,"void extractFile(File,File,InputStream,String,Date,boolean,Integer,String)"
codehaus-plexus__plexus-archiver_CVE-2023-37460_4.7.1,CVE-2023-37460,codehaus-plexus,plexus-archiver,54759839fbdf85caf8442076f001d5fd64e0dcb2,src/main/java/org/codehaus/plexus/archiver/AbstractUnArchiver.java,AbstractUnArchiver,48,391,extractFile,274,331,"void extractFile(File,File,InputStream,String,Date,boolean,Integer,String,FileMapper)"
codehaus-plexus__plexus-archiver_CVE-2023-37460_4.7.1,CVE-2023-37460,codehaus-plexus,plexus-archiver,54759839fbdf85caf8442076f001d5fd64e0dcb2,src/test/java/org/codehaus/plexus/archiver/SymlinkTest.java,SymlinkTest,23,88,testSymlinkTar,50,64,"void testSymlinkTar()"
codehaus-plexus__plexus-archiver_CVE-2023-37460_4.7.1,CVE-2023-37460,codehaus-plexus,plexus-archiver,54759839fbdf85caf8442076f001d5fd64e0dcb2,src/test/java/org/codehaus/plexus/archiver/SymlinkTest.java,SymlinkTest,23,88,testSymlinkDirArchiver,88,104,"void testSymlinkDirArchiver()"
codehaus-plexus__plexus-archiver_CVE-2023-37460_4.7.1,CVE-2023-37460,codehaus-plexus,plexus-archiver,54759839fbdf85caf8442076f001d5fd64e0dcb2,src/test/java/org/codehaus/plexus/archiver/SymlinkTest.java,SymlinkTest,23,88,testSymlinkZip,68,83,"void testSymlinkZip()"
codehaus-plexus__plexus-archiver_CVE-2023-37460_4.7.1,CVE-2023-37460,codehaus-plexus,plexus-archiver,54759839fbdf85caf8442076f001d5fd64e0dcb2,src/test/java/org/codehaus/plexus/archiver/zip/ZipArchiverTest.java,ZipArchiverTest,95,825,toLocalTimeZone,825,837,"long toLocalTimeZone(long)"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/Commandline.java,Marker,234,252,getPosition,252,263,"int getPosition()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/Commandline.java,Commandline,104,731,getShellCommandline,501,506,"String getShellCommandline()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/Commandline.java,Commandline,104,731,getArguments,513,531,"String getArguments()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/Commandline.java,Commandline,104,731,execute,618,659,"Process execute()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/Commandline.java,Commandline,104,731,Commandline,144,162,"Commandline(String,Shell)"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/Commandline.java,Commandline,104,731,Commandline,182,199,"Commandline(String)"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/Commandline.java,Commandline,104,731,verifyShellState,665,674,"void verifyShellState()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/Commandline.java,Commandline,104,731,translateCommandline,708,711,"String translateCommandline(String)"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/shell/BourneShell.java,BourneShell,29,157,BourneShell,55,67,"BourneShell(boolean)"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/shell/BourneShell.java,BourneShell,29,157,getShellArgs,97,115,"String getShellArgs()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/shell/Shell.java,Shell,40,405,setQuotedArgumentsEnabled,297,299,"void setQuotedArgumentsEnabled(boolean)"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/shell/Shell.java,Shell,40,405,getExecutionPreamble,185,187,"String getExecutionPreamble()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/shell/Shell.java,Shell,40,405,getRawCommandLine,132,177,"List getRawCommandLine(String,String)"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/main/java/org/codehaus/plexus/util/cli/shell/Shell.java,Shell,40,405,getEscapeChars,190,206,"char getEscapeChars(boolean,boolean)"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/CommandlineTest.java,CommandlineTest,36,621,testGetShellCommandLineNonWindows,322,344,"void testGetShellCommandLineNonWindows()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/CommandlineTest.java,CommandlineTest,36,621,testQuotedPathWithSingleApostrophe,380,387,"void testQuotedPathWithSingleApostrophe()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/CommandlineTest.java,CommandlineTest,36,621,testGetShellCommandLineBash_WithSingleQuotedArg,299,319,"void testGetShellCommandLineBash_WithSingleQuotedArg()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/CommandlineTest.java,CommandlineTest,36,621,testQuotedPathWithQuotationMark,395,408,"void testQuotedPathWithQuotationMark()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/CommandlineTest.java,CommandlineTest,36,621,testGetShellCommandLineBash_WithWorkingDirectory,267,292,"void testGetShellCommandLineBash_WithWorkingDirectory()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/CommandlineTest.java,CommandlineTest,36,621,testGetShellCommandLineBash,240,260,"void testGetShellCommandLineBash()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,BourneShellTest,27,176,testQuoteWorkingDirectoryAndExecutable_WDPathWithSingleQuotes_BackslashFileSep,60,69,"void testQuoteWorkingDirectoryAndExecutable_WDPathWithSingleQuotes_BackslashFileSep()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,BourneShellTest,27,176,testQuoteWorkingDirectoryAndExecutable_WDPathWithSingleQuotes,48,57,"void testQuoteWorkingDirectoryAndExecutable_WDPathWithSingleQuotes()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,BourneShellTest,27,176,testBourneShellQuotingCharacters,176,210,"void testBourneShellQuotingCharacters()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,BourneShellTest,27,176,testArgumentsWithsemicolon,120,173,"void testArgumentsWithsemicolon()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,BourneShellTest,27,176,testEscapeSingleQuotesOnArgument,104,117,"void testEscapeSingleQuotesOnArgument()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,BourneShellTest,27,176,testPreserveSingleQuotesOnArgument,72,85,"void testPreserveSingleQuotesOnArgument()"
codehaus-plexus__plexus-utils_CVE-2017-1000487_3.0.15,CVE-2017-1000487,codehaus-plexus,plexus-utils,b38a1b3a4352303e4312b2bb601a0d7ec6e28f41,src/test/java/org/codehaus/plexus/util/cli/shell/BourneShellTest.java,BourneShellTest,27,176,testQuoteWorkingDirectoryAndExecutable,36,45,"void testQuoteWorkingDirectoryAndExecutable()"
codehaus-plexus__plexus-utils_CVE-2022-4244_3.0.23,CVE-2022-4244,codehaus-plexus,plexus-utils,33a2853df8185b4519b1b8bfae284f03392618ef,src/main/java/org/codehaus/plexus/util/Expand.java,Expand,77,209,extractFile,134,179,"void extractFile(File,File,InputStream,String,Date,boolean)"
codehaus-plexus__plexus-utils_CVE-2022-4245_3.0.23,CVE-2022-4245,codehaus-plexus,plexus-utils,f933e5e78dc2637e485447ed821fe14904f110de,src/main/java/org/codehaus/plexus/util/xml/XmlWriterUtil.java,XmlWriterUtil,27,310,writeComment,182,250,"void writeComment(XMLWriter,String,int,int,int)"
diffplug__goomph_CVE-2022-26049_3.37.1,CVE-2022-26049,diffplug,goomph,25f04f67ba62d9a14104bee13a0a0f2517afb8c8,src/main/java/com/diffplug/gradle/ZipMisc.java,ZipMisc,47,176,unzip,176,186,"void unzip(File,File)"
dromara__hutool_CVE-2018-17297_4.1.11,CVE-2018-17297,dromara,hutool,994a7a49bffec80400264065ed7e3f265a7d9dc9,hutool-core/src/main/java/cn/hutool/core/util/ZipUtil.java,ZipUtil,38,1100,unzip,463,487,"File unzip(ZipFile,File)"
dromara__hutool_CVE-2018-17297_4.1.11,CVE-2018-17297,dromara,hutool,994a7a49bffec80400264065ed7e3f265a7d9dc9,hutool-core/src/main/java/cn/hutool/core/util/ZipUtil.java,ZipUtil,38,1100,write,1061,1069,"void write(ZipFile,ZipEntry,File)"
dromara__hutool_CVE-2018-17297_4.1.11,CVE-2018-17297,dromara,hutool,994a7a49bffec80400264065ed7e3f265a7d9dc9,hutool-core/src/main/java/cn/hutool/core/util/ZipUtil.java,ZipUtil,38,1100,unzip,518,539,"File unzip(ZipInputStream,File)"
dromara__hutool_CVE-2018-17297_4.1.11,CVE-2018-17297,dromara,hutool,994a7a49bffec80400264065ed7e3f265a7d9dc9,hutool-core/src/test/java/cn/hutool/core/io/FileUtilTest.java,FileUtilTest,20,376,getMimeTypeTest,376,378,"void getMimeTypeTest()"
DSpace__DSpace_CVE-2016-10726_4.4,CVE-2016-10726,DSpace,DSpace,4239abd2dd2ae0dedd7edc95a5c9f264fdcf639d,dspace-xmlui/src/main/java/org/dspace/app/xmlui/cocoon/SafeResourceReader.java,SafeResourceReader,25,34,setup,34,65,"void setup(SourceResolver,Map,String,Parameters)"
DSpace__DSpace_CVE-2022-31192_5.10,CVE-2022-31192,DSpace,DSpace,28eb8158210d41168a62ed5f9e044f754513bc37,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/RequestItemServlet.java,RequestItemServlet,45,460,processForm,117,268,"void processForm(Context,HttpServletRequest,HttpServletResponse)"
DSpace__DSpace_CVE-2022-31192_5.10,CVE-2022-31192,DSpace,DSpace,28eb8158210d41168a62ed5f9e044f754513bc37,dspace-jspui/src/main/java/org/dspace/app/webui/util/RequestItemManager.java,RequestItemManager,37,137,getLinkTokenEmail,121,134,"String getLinkTokenEmail(Context,String,int,String,String,boolean)"
DSpace__DSpace_CVE-2022-31192_5.10,CVE-2022-31192,DSpace,DSpace,f7758457b7ec3489d525e39aa753cc70809d9ad9,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/ControlledVocabularyServlet.java,ControlledVocabularyServlet,26,56,doDSGet,31,53,"void doDSGet(Context,HttpServletRequest,HttpServletResponse)"
DSpace__DSpace_CVE-2022-31194_5.10,CVE-2022-31194,DSpace,DSpace,7569c6374aefeafb996e202cf8d631020eda5f24,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,SubmissionController,101,1796,doPostResumable,1635,1711,"File doPostResumable(HttpServletRequest)"
DSpace__DSpace_CVE-2022-31194_5.10,CVE-2022-31194,DSpace,DSpace,7569c6374aefeafb996e202cf8d631020eda5f24,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,SubmissionController,101,1796,doDSGet,143,243,"void doDSGet(Context,HttpServletRequest,HttpServletResponse)"
DSpace__DSpace_CVE-2022-31194_5.10,CVE-2022-31194,DSpace,DSpace,7569c6374aefeafb996e202cf8d631020eda5f24,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,SubmissionController,101,1796,DoGetResumable,1589,1629,"void DoGetResumable(HttpServletRequest,HttpServletResponse)"
DSpace__DSpace_CVE-2022-31194_5.10,CVE-2022-31194,DSpace,DSpace,7569c6374aefeafb996e202cf8d631020eda5f24,dspace-jspui/src/main/java/org/dspace/app/webui/util/FileUploadRequest.java,FileUploadRequest,35,236,FileUploadRequest,56,153,"FileUploadRequest(HttpServletRequest)"
DSpace__DSpace_CVE-2022-31194_5.10,CVE-2022-31194,DSpace,DSpace,d1dd7d23329ef055069759df15cfa200c8e3,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,SubmissionController,100,1776,DoGetResumable,1571,1611,"void DoGetResumable(HttpServletRequest,HttpServletResponse)"
DSpace__DSpace_CVE-2022-31194_5.10,CVE-2022-31194,DSpace,DSpace,d1dd7d23329ef055069759df15cfa200c8e3,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,SubmissionController,100,1776,doDSGet,125,226,"void doDSGet(Context,HttpServletRequest,HttpServletResponse)"
DSpace__DSpace_CVE-2022-31194_5.10,CVE-2022-31194,DSpace,DSpace,d1dd7d23329ef055069759df15cfa200c8e3,dspace-jspui/src/main/java/org/dspace/app/webui/servlet/SubmissionController.java,SubmissionController,100,1776,doPostResumable,1617,1693,"File doPostResumable(HttpServletRequest)"
DSpace__DSpace_CVE-2022-31194_5.10,CVE-2022-31194,DSpace,DSpace,d1dd7d23329ef055069759df15cfa200c8e3,dspace-jspui/src/main/java/org/dspace/app/webui/util/FileUploadRequest.java,FileUploadRequest,35,236,FileUploadRequest,56,153,"FileUploadRequest(HttpServletRequest)"
DSpace__DSpace_CVE-2022-31195_5.10,CVE-2022-31195,DSpace,DSpace,56e76049185bbd87c994128a9d77735ad7af0199,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImport.java,ItemImport,86,2458,unzip,1994,2097,"String unzip(File,String)"
DSpace__DSpace_CVE-2022-31195_5.10,CVE-2022-31195,DSpace,DSpace,7af52a0883a9dbc475cf3001f04ed11b24c8a4c0,dspace-api/src/main/java/org/dspace/app/itemimport/ItemImportServiceImpl.java,ItemImportServiceImpl,81,2088,unzip,1626,1729,"String unzip(File,String)"
eclipse__leshan_CVE-2023-41034_1.4.2,CVE-2023-41034,eclipse-leshan,leshan,29577d2879ba8e7674c3b216a7f01193fc7ae013,leshan-core/src/main/java/org/eclipse/leshan/core/model/DDFFileParser.java,DDFFileParser,46,244,parse,104,142,"List parse(InputStream,String)"
eclipse__leshan_CVE-2023-41034_1.4.2,CVE-2023-41034,eclipse-leshan,leshan,29577d2879ba8e7674c3b216a7f01193fc7ae013,leshan-core/src/main/java/org/eclipse/leshan/core/model/DefaultDDFFileValidator.java,DefaultDDFFileValidator,42,95,getEmbeddedLwM2mSchema,95,99,"Schema getEmbeddedLwM2mSchema()"
eclipse__leshan_CVE-2023-41034_1.4.2,CVE-2023-41034,eclipse-leshan,leshan,4d3e63ac271a817f81fba3e3229c519af7a3049c,leshan-core/src/main/java/org/eclipse/leshan/core/model/DDFFileParser.java,DDFFileParser,44,398,parse,84,109,"List parse(InputStream,String)"
eclipse__leshan_CVE-2023-41034_1.4.2,CVE-2023-41034,eclipse-leshan,leshan,4d3e63ac271a817f81fba3e3229c519af7a3049c,leshan-core/src/main/java/org/eclipse/leshan/core/model/DefaultDDFFileValidator.java,DefaultDDFFileValidator,40,69,validate,44,48,"void validate(Node)"
eclipse__leshan_CVE-2023-41034_1.4.2,CVE-2023-41034,eclipse-leshan,leshan,4d3e63ac271a817f81fba3e3229c519af7a3049c,leshan-core/src/main/java/org/eclipse/leshan/core/model/DefaultDDFFileValidator.java,DefaultDDFFileValidator,40,69,getEmbeddedLwM2mSchema,69,73,"Schema getEmbeddedLwM2mSchema()"
eclipse__leshan_CVE-2023-41034_1.4.2,CVE-2023-41034,eclipse-leshan,leshan,4d3e63ac271a817f81fba3e3229c519af7a3049c,leshan-core/src/test/java/org/eclipse/leshan/core/model/DDFFileParserTest.java,DDFFileParserTest,24,27,test_xxe_injection_failed,27,29,"void test_xxe_injection_failed()"
eclipse__lyo_CVE-2021-41042_5.0.0.CR,CVE-2021-41042,eclipse,lyo,a8b15b7f49ca15e55f6699749c39705d21367c6e,core/oslc4j-jena-provider/src/main/java/org/eclipse/lyo/oslc4j/provider/jena/JenaModelHelper.java,JenaModelHelper,76,2273,createTransformer,2273,2285,"Transformer createTransformer()"
eclipse__lyo_CVE-2021-41042_5.0.0.CR,CVE-2021-41042,eclipse,lyo,a8b15b7f49ca15e55f6699749c39705d21367c6e,core/oslc4j-jena-provider/src/main/java/org/eclipse/lyo/oslc4j/provider/jena/JenaModelHelper.java,JenaModelHelper,76,2273,fromJenaModel,400,463,"Object fromJenaModel(Model,Class)"
eclipse__lyo_CVE-2021-41042_5.0.0.CR,CVE-2021-41042,eclipse,lyo,a8b15b7f49ca15e55f6699749c39705d21367c6e,core/oslc4j-jena-provider/src/main/java/org/eclipse/lyo/oslc4j/provider/jena/JenaModelHelper.java,JenaModelHelper,76,2273,createJenaModel,118,230,"Model createJenaModel(String,String,ResponseInfo,Object,Map)"
eclipse__lyo_CVE-2021-41042_5.0.0.CR,CVE-2021-41042,eclipse,lyo,a8b15b7f49ca15e55f6699749c39705d21367c6e,core/oslc4j-jena-provider/src/main/java/org/eclipse/lyo/oslc4j/provider/jena/JenaModelHelper.java,JenaModelHelper,76,2273,fromResource,566,1061,"void fromResource(Map,Class,Object,Resource,Map,HashSet)"
eclipse__lyo_CVE-2021-41042_5.0.0.CR,CVE-2021-41042,eclipse,lyo,a8b15b7f49ca15e55f6699749c39705d21367c6e,core/oslc4j-jena-provider/src/main/java/org/eclipse/lyo/oslc4j/provider/jena/JenaModelHelper.java,JenaModelHelper,76,2273,getVisitedResourceName,2257,2270,"String getVisitedResourceName(Resource)"
ESAPI__esapi-java-legacy_CVE-2022-23457_2.2.3.1,CVE-2022-23457,ESAPI,esapi-java-legacy,a0d67b75593878b1b6e39e2acc1773b3effedb2a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidDirectoryPath,447,481,"String getValidDirectoryPath(String,String,File,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidHTTPRequestParameterSet,908,914,"boolean isValidHTTPRequestParameterSet(String,HttpServletRequest,Set,Set,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidSafeHTML,331,337,"boolean isValidSafeHTML(String,String,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidFileName,517,522,"boolean isValidFileName(String,String,List,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidFileContent,740,745,"boolean isValidFileContent(String,byte,int,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,safeReadLine,1143,1172,"String safeReadLine(InputStream,int)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidDouble,658,664,"boolean isValidDouble(String,String,double,double,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidFileUpload,798,801,"boolean isValidFileUpload(String,String,String,File,byte,int,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidDirectoryPath,419,424,"boolean isValidDirectoryPath(String,String,File,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,isValidInteger,705,711,"boolean isValidInteger(String,String,int,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidDirectoryPath,447,481,"String getValidDirectoryPath(String,String,File,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidFileContent,781,788,"byte getValidFileContent(String,byte,int,boolean,ValidationErrorList)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidInput,209,221,"String getValidInput(String,String,String,int,boolean,boolean)"
ESAPI__esapi-java-legacy_CVE-2022-24891_2.2.3.1,CVE-2022-24891,ESAPI,esapi-java-legacy,096aa60d6441fce4c632b36b36fdf5f53799c29a,src/main/java/org/owasp/esapi/reference/DefaultValidator.java,DefaultValidator,69,1253,getValidPrintable,995,1010,"char getValidPrintable(String,char,int,boolean)"
